item_id,timestamp,target,volume_demand,volume_production,price_lag_1d,price_lag_7d,price_lag_30d,month_sin,month_cos,Fill_Level,Avg_Temp,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_weekend_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2017,year_2018,season_Spring,season_Summer,season_Winter
566,2017-08-17,25.560833333333335,-0.7732857732835307,-0.7469407003154452,-0.4930597972829764,-0.555816703111114,-0.47414405220425737,-0.4999999999999998,-0.8660254037844388,0.9038955564146463,1.2017759208119712,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
567,2017-08-18,25.762916666666666,-0.8695944405425158,-1.0418501665653928,-0.6040203171932632,-0.5484401171037037,-0.45567995545525,-0.4999999999999998,-0.8660254037844388,0.8990051803098468,1.2017759208119712,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
568,2017-08-19,24.730833333333333,-1.2319859334347856,-1.7495285390048947,-0.5816063845999736,-0.8075133352238159,-0.3728925651404086,-0.4999999999999998,-0.8660254037844388,0.8941148042050472,1.2017759208119712,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
569,2017-08-20,24.31625,-1.3133145278960383,-1.8095799844986917,-0.6960791908547759,-0.9375667751506335,-0.3353622815310137,-0.4999999999999998,-0.8660254037844388,0.8892244281002477,1.2017759208119712,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
570,2017-08-21,26.222916666666663,-0.8383716068185061,-0.9662249969361492,-0.7420624133915252,-0.47584887263588144,-0.37419709371506676,-0.4999999999999998,-0.8660254037844388,0.8843340519954481,1.2017759208119712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
571,2017-08-22,27.077083333333334,-0.7823541698430777,-0.6717850902078734,-0.530585804016485,-0.4976497382883535,-0.48136913354082517,-0.4999999999999998,-0.8660254037844388,0.8725070583958512,1.2017759208119712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
572,2017-08-23,27.626666666666665,-0.8891087116200215,-0.7070281409733471,-0.43584650130257857,-0.4773523806119139,-0.37499988053024114,-0.4999999999999998,-0.8660254037844388,0.8606800647962541,1.2017759208119712,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
573,2017-08-24,28.567916666666665,-0.7116436346445858,-0.5752384352241446,-0.3748898475076316,-0.5901624634386076,-0.3818235684592218,-0.4999999999999998,-0.8660254037844388,0.8488530711966572,0.9480875316448101,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
574,2017-08-25,29.052916666666665,-0.8520889914876942,-0.6074293490987521,-0.2704917573463079,-0.5673749206768642,-0.39973574927279654,-0.4999999999999998,-0.8660254037844388,0.8370260775970594,0.9480875316448101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
575,2017-08-26,29.102500000000003,-1.0240441566294811,-0.7580796956351029,-0.21669831912241216,-0.6837558349466353,-0.31629609467062625,-0.4999999999999998,-0.8660254037844388,0.8251990839974624,0.9480875316448101,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
576,2017-08-27,29.331666666666667,-1.1838889947202274,-0.8146094447163618,-0.21119881813560443,-0.730505536076398,-0.3498124442041498,-0.4999999999999998,-0.8660254037844388,0.8133720903978654,0.9480875316448101,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
577,2017-08-28,29.951666666666668,-0.7969324782362734,-0.0694184838233061,-0.18578095643187384,-0.5155038955037409,-0.8745841504483477,-0.4999999999999998,-0.8660254037844388,0.8015450967982685,0.9480875316448101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
578,2017-08-29,32.045,-0.8588615914498872,-0.5482648493681126,-0.11701408694978008,-0.4191854157891538,-0.6685188098283152,-0.4999999999999998,-0.8660254037844388,0.8169033921325576,0.9480875316448101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
579,2017-08-30,31.648750000000003,-0.7374139514498804,-0.3182067703890511,0.11516652614029961,-0.3572126964020616,-0.3886974305641508,-0.4999999999999998,-0.8660254037844388,0.832261687466846,0.9480875316448101,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
580,2017-08-31,31.410833333333333,-0.7624381343610348,0.07632757437558388,0.0712167325398488,-0.2510744302190123,-0.3564354354293371,-0.4999999999999998,-0.8660254037844388,0.8476199828011353,0.9480875316448101,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
581,2017-09-01,31.678749999999997,-0.7910781969130217,0.13228341737479987,0.04482837066197506,-0.19638432759082763,-0.3659685288595308,-0.8660254037844384,-0.5000000000000004,0.8629782781354237,0.9480875316448101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
582,2017-09-02,31.448333333333338,-1.0405738921304273,-0.14681754497886504,0.07454416170833654,-0.190793157304956,-0.5104701555908907,-0.8660254037844384,-0.5000000000000004,0.8783365734697128,0.060178169559746746,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
583,2017-09-03,31.2375,-1.1764276557788282,-0.38044949365065006,0.04898765712258612,-0.16495161396689645,-0.671328563681425,-0.8660254037844384,-0.5000000000000004,0.8936948688040013,0.060178169559746746,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
584,2017-09-04,31.22125,-0.8198330492948759,-0.024053816701797372,0.025603224355153328,-0.09503849308138182,-0.7349494187839813,-0.8660254037844384,-0.5000000000000004,0.9090531641382905,0.060178169559746746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
585,2017-09-05,31.241249999999997,-0.7265663125273846,-0.10014854585271275,0.023800866888888838,0.14101225915573176,-1.0964543564921228,-0.8660254037844384,-0.5000000000000004,0.9338708483929924,0.9480875316448101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
586,2017-09-06,30.465,-0.7693255241530957,-0.2636074326746648,0.026019153001213997,0.09632988149301398,-0.491353794554554,-0.8660254037844384,-0.5000000000000004,0.9586885326476949,0.9480875316448101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
587,2017-09-07,30.42375,-0.7196789227353237,-0.4292054239842327,-0.060078076733423136,0.06950166104568237,-0.5038973385416522,-0.8660254037844384,-0.5000000000000004,0.9835062169023968,0.8212433370612297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
588,2017-09-08,29.871666666666663,-0.614072279257057,-0.4177273023433681,-0.06465329184009486,0.09971277443908659,-0.5819683563173447,-0.8660254037844384,-0.5000000000000004,1.0083239011570995,0.8212433370612297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
589,2017-09-09,29.6775,-0.9230865012608549,-0.5702298003263128,-0.1258872313990831,0.07373027722827454,-0.5225621319944526,-0.8660254037844384,-0.5000000000000004,1.0331415854118013,0.8212433370612297,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
590,2017-09-10,27.402916666666663,-1.1092756053062345,-1.429706331466252,-0.14742309240624385,0.0499560573572591,-0.5146847863705549,-0.8660254037844384,-0.5000000000000004,1.0579592696665039,0.8212433370612297,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
591,2017-09-11,27.120833333333337,-0.8216696865727584,-0.8405656516087724,-0.39970692338927455,0.04812365701146947,-0.7913451925499704,-0.8660254037844384,-0.5000000000000004,1.0827769539212058,-0.06666602502383373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
592,2017-09-12,28.957083333333333,-0.8533516796162385,-0.5586212454849834,-0.43099400043186603,0.050378918975517877,-0.9302273115751107,-0.8660254037844384,-0.5000000000000004,1.0827641036730544,-0.06666602502383373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
593,2017-09-13,26.55666666666667,-0.6807077754952461,-0.8860346652906528,-0.22732760674397215,-0.037153436004128036,-0.4371656845302947,-0.8660254037844384,-0.5000000000000004,1.082751253424903,-0.06666602502383373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
594,2017-09-14,29.186666666666667,-0.5674676083307781,-0.35892801557402854,-0.49356815451705094,-0.04180491380497898,-0.4604465021703469,-0.8660254037844384,-0.5000000000000004,1.082738403176752,-0.06666602502383373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
595,2017-09-15,30.192083333333333,-0.6536747705614071,-0.21954709755779958,-0.20186353074623442,-0.10405954093757785,-0.43877125816064294,-0.8660254037844384,-0.5000000000000004,1.0827255529286,0.6943991424776491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
596,2017-09-16,30.886666666666667,-0.8767114099943119,-0.205277705426997,-0.09034843930786629,-0.12595437583855187,-0.5592394546127243,-0.8660254037844384,-0.5000000000000004,1.0827127026804486,0.6943991424776491,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
597,2017-09-17,30.901666666666667,-0.9580400044555639,-0.3842581431042096,-0.013309211198558345,-0.38244343962485844,-0.534904979277756,-0.8660254037844384,-0.5000000000000004,1.0826998524322973,0.6943991424776491,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
598,2017-09-18,31.557083333333335,-0.5958780912230293,0.0674581167440069,-0.01164549661431408,-0.4142520302427966,-0.6591864131019148,-0.8660254037844384,-0.5000000000000004,1.0826870021841462,0.6943991424776491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
599,2017-09-19,31.362916666666667,-0.5754455015065818,0.04022366448704582,0.06104958785835624,-0.2071907911685615,-0.7091097181705616,-0.8660254037844384,-0.5000000000000004,1.095162986858087,0.6943991424776491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
600,2017-09-20,31.440833333333337,-0.4960109392381465,0.21299548182215408,0.03951372685119508,-0.477869211478675,-0.4795126890307352,-0.8660254037844384,-0.5000000000000004,1.1076389715320287,0.6943991424776491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
601,2017-09-21,31.09,-0.5564477846634808,0.3785152132114434,0.04815579983046398,-0.18130226320625062,-0.3766556283365377,-0.8660254037844384,-0.5000000000000004,1.1201149562059698,0.6943991424776491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
602,2017-09-22,30.746666666666663,-0.5449114067617787,0.23623867814490535,0.009243364276751919,-0.06792836488854476,-0.3104758902606133,-0.8660254037844384,-0.5000000000000004,1.1325909408799113,0.6943991424776491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
603,2017-09-23,30.49083333333333,-0.8256873306181277,-0.23418170264990223,-0.028837213984838014,0.010395003737902022,-0.1971324267932031,-0.8660254037844384,-0.5000000000000004,1.1450669255538524,0.8212433370612297,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
604,2017-09-24,30.27125,-0.9706668857410092,-0.4059883143015745,-0.05721279050500281,0.012086450210938729,-0.1387296859892787,-0.8660254037844384,-0.5000000000000004,1.157542910227794,0.060178169559746746,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
605,2017-09-25,30.409166666666668,-0.8124865001833441,0.0034154153159995757,-0.08156772344657756,0.08599326415778985,-0.13275895905141988,-0.8660254037844384,-0.5000000000000004,1.1700188949017352,0.060178169559746746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
606,2017-09-26,30.387916666666666,-0.7884380308260647,-0.15712176781555087,-0.06627079213033199,0.06409842925681543,-0.10516316227980636,-0.8660254037844384,-0.5000000000000004,1.2101563772889736,0.4407107533104882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
607,2017-09-27,30.450833333333335,-0.8149544815254991,-0.15902609254233033,-0.06862772112467816,0.07288455399175618,-0.030503988468603808,-0.8660254037844384,-0.5000000000000004,1.250293859676212,0.4407107533104882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
608,2017-09-28,30.190416666666664,-0.6846680246256811,-0.08160094474667892,-0.061649362729653524,0.0333235003723987,0.22157107149610125,-0.8660254037844384,-0.5000000000000004,1.2904313420634506,0.4407107533104882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
609,2017-09-29,29.110416666666666,-0.5224699950226472,0.07643192093595556,-0.09053329648389366,-0.005391830010440431,0.17385543016918376,-0.8660254037844384,-0.5000000000000004,1.3305688244506897,0.4407107533104882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
610,2017-09-30,26.618333333333336,-0.7790252647769151,-0.04750570614529145,-0.21032074654947597,-0.03424038930056517,0.1452059757026533,-0.8660254037844384,-0.5000000000000004,1.3707063068379282,0.4407107533104882,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
611,2017-10-01,24.892916666666665,-0.7010829702967593,-0.1306177414811899,-0.4867284390040469,-0.05900128628085148,0.17746797083746702,-1.0,-1.8369701987210294e-16,1.4108437892251666,0.4407107533104882,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
612,2017-10-02,18.117083333333333,-0.45749895131753915,-0.4130056204865576,-0.6781018304861374,-0.043449375653764305,0.1497216515380089,-1.0,-1.8369701987210294e-16,1.450981271612405,0.3138665587269077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
613,2017-10-03,22.01833333333333,-0.3409298790869087,-0.08658349300441778,-1.4296386796244482,-0.04584559149056644,0.12433351850812376,-1.0,-1.8369701987210294e-16,1.4585713242257006,0.3138665587269077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
614,2017-10-04,19.741666666666667,-0.1956633493893583,0.11005760001567073,-0.9969342448389359,-0.03875091322866239,0.12237672564613666,-1.0,-1.8369701987210294e-16,1.4661613768389963,0.3138665587269077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
615,2017-10-05,23.09166666666667,-0.1437783462891659,0.1994304289738591,-1.249449147292,-0.06811630338554907,0.12478508609165884,-1.0,-1.8369701987210294e-16,1.4737514294522918,0.3138665587269077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
616,2017-10-06,28.388333333333335,-0.31108452332131176,0.29417710579118,-0.8778862234774614,-0.18990044944418707,0.031310596299810936,-1.0,-1.8369701987210294e-16,1.4813414820655866,0.3138665587269077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
617,2017-10-07,26.92833333333333,-0.516443528954594,0.03907585232295896,-0.2904101180632312,-0.47091548708952424,0.026343352880920264,-1.0,-1.8369701987210294e-16,1.4889315346788823,0.3138665587269077,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
618,2017-10-08,28.101249999999997,-0.536589144096372,0.0275194707618157,-0.4523450042630006,-0.6654788161129895,-0.04013743025069509,-1.0,-1.8369701987210294e-16,1.4965215872921778,0.060178169559746746,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
619,2017-10-09,30.8575,-0.1110632447768767,0.7960318878979012,-0.32225176663390553,-1.4295427756830412,-0.06351859624264394,-1.0,-1.8369701987210294e-16,1.5041116399054735,0.060178169559746746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
620,2017-10-10,29.53708333333333,0.0029230562817309435,0.38921073564952174,-0.016544211779032997,-0.9896257388207615,-0.33741942274489833,-1.0,-1.8369701987210294e-16,1.5080053186380324,0.060178169559746746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
621,2017-10-11,28.934583333333332,-0.027209274058535425,-0.003262764547776511,-0.16299730948652988,-1.2463497257283227,-0.3713873398619566,-1.0,-1.8369701987210294e-16,1.5118989973705916,-0.4471986087745752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
622,2017-10-12,27.96083333333333,-0.30109780812282344,-0.4637180488271058,-0.22982317862033855,-0.8685933467501392,-0.15026974645740787,-1.0,-1.8369701987210294e-16,1.5157926761031508,-0.4471986087745752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
623,2017-10-13,28.796666666666667,-0.12621550231941064,0.3102203894482979,-0.33782598371419154,-0.2713248032712006,-0.4393231740960752,-1.0,-1.8369701987210294e-16,1.51968635483571,-0.4471986087745752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
624,2017-10-14,26.754583333333333,-0.6669903908260579,-0.6887674929083347,-0.2451201099365837,-0.43595892664676755,-0.12262377550984559,-1.0,-1.8369701987210294e-16,1.523580033568269,-0.4471986087745752,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
625,2017-10-15,26.245416666666667,-0.6203857198997791,-0.6100380131080392,-0.4716163648638291,-0.3036972093801525,-0.0015534889463837411,-1.0,-1.8369701987210294e-16,1.5274737123008282,-0.4471986087745752,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
626,2017-10-16,27.328333333333333,-0.48608161895459184,-0.14960881546880297,-0.5280902321401182,0.0071060800403309615,0.08208686235958036,-1.0,-1.8369701987210294e-16,1.5313673910333874,0.6943991424776491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
627,2017-10-17,27.087083333333336,-0.3749076687277428,-0.15667829493397162,-0.40797928201648836,-0.1417881942111449,0.08389313269372242,-1.0,-1.8369701987210294e-16,1.5461154066658886,0.8212433370612297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
628,2017-10-18,28.043333333333333,-0.3055172165727294,0.46160116190724876,-0.43473735824641563,-0.20972796087811657,0.16281711146053798,-1.0,-1.8369701987210294e-16,1.5608634222983897,0.8212433370612297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
629,2017-10-19,29.151666666666667,0.0032100308563997293,0.8991002029048488,-0.3286755535008481,-0.3195310277527455,0.13943594546858873,-1.0,-1.8369701987210294e-16,1.575611437930891,0.8212433370612297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
630,2017-10-20,28.95375,-0.052463036629425544,0.673815979062784,-0.20574553144280422,-0.22527987150520334,0.14881851637093785,-1.0,-1.8369701987210294e-16,1.5903594535633931,0.5675549478940687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
631,2017-10-21,28.760416666666668,-0.3493095366672496,0.36343713523776205,-0.22769732109602647,-0.4555515149594418,0.10657186022239404,-1.0,-1.8369701987210294e-16,1.605107469195895,0.5675549478940687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
632,2017-10-22,28.755,-0.5028983290302074,0.23730823038871302,-0.24914075351517376,-0.5129667257941855,0.06522833924092125,-1.0,-1.8369701987210294e-16,1.6198554848283955,0.5675549478940687,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
633,2017-10-23,29.9375,0.0895893778318302,0.8776048114683204,-0.24974153933726218,-0.3908536873657902,0.034421395208610775,-1.0,-1.8369701987210294e-16,1.6346035004608968,0.5675549478940687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
634,2017-10-24,29.644583333333333,0.10169970488287038,0.611573255801185,-0.11858537294601086,-0.41805778480712924,0.007979604483810004,-1.0,-1.8369701987210294e-16,1.6335210276822485,0.5675549478940687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
635,2017-10-25,28.5625,-0.14664809203585813,0.2957162175566594,-0.15107402163277958,-0.31022807215104364,0.024587256722726974,-1.0,-1.8369701987210294e-16,1.6324385549035993,0.5675549478940687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
636,2017-10-26,28.92125,-0.05384051458783772,0.6325990877160418,-0.271092543168396,-0.18524897164333612,0.02202837374935891,-1.0,-1.8369701987210294e-16,1.6313560821249495,0.5675549478940687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
637,2017-10-27,27.73375,0.037933954391373564,0.16898731998547445,-0.23130203602855545,-0.20756666816256972,0.02960467431756599,-1.0,-1.8369701987210294e-16,1.6302736093463017,0.5675549478940687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
638,2017-10-28,25.241666666666664,-0.21506283063699605,-0.5695515476838983,-0.36301277394788806,-0.2293675338150418,-0.0017541856501775413,-1.0,-1.8369701987210294e-16,1.6291911365676528,0.5675549478940687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
639,2017-10-29,24.16108695652174,-0.19641696957675064,-0.7472979738645433,-0.6394204664024598,-0.22997833393030528,-0.13180564970840095,-1.0,-1.8369701987210294e-16,1.6281086637890043,0.5675549478940687,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
640,2017-10-30,28.839583333333337,0.42161896072409905,0.35070685487243886,-0.7592722146162253,-0.09663597030591659,-0.43189739605571353,-1.0,-1.8369701987210294e-16,1.6270261910103552,0.5675549478940687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
641,2017-10-31,30.0675,0.3621004339377054,0.6391990076595392,-0.2403600376538846,-0.12966616115438212,-0.6396686586579918,-1.0,-1.8369701987210294e-16,1.6152084602979655,0.5675549478940687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
642,2017-11-01,28.442083333333333,-0.03593330112847942,0.2194127952850012,-0.10416651321589457,-0.25168523033427537,-1.4556011079306892,-0.866025403784439,0.4999999999999993,1.6033907295855758,0.5675549478940687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
643,2017-11-02,28.048333333333332,-0.016878189370444097,-0.017819109719600535,-0.28444847413635643,-0.21123146885414898,-0.9858202985259258,-0.866025403784439,0.4999999999999993,1.591572998873187,0.5675549478940687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
644,2017-11-03,28.885,0.1737877180397745,-0.0878095650887827,-0.3281209819727668,-0.34513764796954977,-1.2599719959079214,-0.866025403784439,0.4999999999999993,1.5797552681607974,0.5675549478940687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
645,2017-11-04,27.701666666666668,-0.07197730770693117,-0.4135012666483224,-0.23532267960714548,-0.6261526856148878,-0.8565716212828759,-0.866025403784439,0.4999999999999993,1.5679375374484077,0.5675549478940687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
646,2017-11-05,27.441666666666663,-0.23675810848198783,-0.22677309686352604,-0.36657127458641026,-0.748002201585527,-0.21875749662695826,-0.866025403784439,0.4999999999999993,1.556119806736019,0.5675549478940687,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
647,2017-11-06,29.547916666666666,0.4235703878318488,0.45557514804579474,-0.39540899404664365,-0.22044045520734812,-0.3945678091501129,-0.866025403784439,0.4999999999999993,1.5443020760236292,0.5675549478940687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
648,2017-11-07,30.065416666666668,0.6179669647127672,0.8288749677748302,-0.16179573784235343,-0.08197676753959914,-0.2533275038553987,-0.866025403784439,0.4999999999999993,1.5277874725265213,0.5675549478940687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
649,2017-11-08,30.4875,0.4116322455256108,0.9004045349094923,-0.10439758468592827,-0.2652637867428196,0.07857467004319335,-0.866025403784439,0.4999999999999993,1.5112728690294126,0.5675549478940687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
650,2017-11-09,29.342916666666667,0.325654662954717,0.16019612227417607,-0.05758250485705674,-0.30966425666003156,-0.08042729353725096,-0.866025403784439,0.4999999999999993,1.4947582655323046,0.5675549478940687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
651,2017-11-10,29.233333333333334,0.5855388377751481,0.34238521668281224,-0.18453317049369064,-0.21531913116398743,-0.15297915195862097,-0.866025403784439,0.4999999999999993,1.478243662035196,0.5675549478940687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
